Code :2328     | Name:Xian 1980 / Gauss-Kruger zone 14                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2329     | Name:Xian 1980 / Gauss-Kruger zone 15                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2330     | Name:Xian 1980 / Gauss-Kruger zone 16                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2331     | Name:Xian 1980 / Gauss-Kruger zone 17                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2332     | Name:Xian 1980 / Gauss-Kruger zone 18                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2333     | Name:Xian 1980 / Gauss-Kruger zone 19                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2334     | Name:Xian 1980 / Gauss-Kruger zone 20                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2335     | Name:Xian 1980 / Gauss-Kruger zone 21                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2336     | Name:Xian 1980 / Gauss-Kruger zone 22                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2337     | Name:Xian 1980 / Gauss-Kruger zone 23                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2338     | Name:Xian 1980 / Gauss-Kruger CM 75E                                     | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2339     | Name:Xian 1980 / Gauss-Kruger CM 81E                                     | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2340     | Name:Xian 1980 / Gauss-Kruger CM 87E                                     | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2341     | Name:Xian 1980 / Gauss-Kruger CM 93E                                     | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2342     | Name:Xian 1980 / Gauss-Kruger CM 99E                                     | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2343     | Name:Xian 1980 / Gauss-Kruger CM 105E                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2344     | Name:Xian 1980 / Gauss-Kruger CM 111E                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2345     | Name:Xian 1980 / Gauss-Kruger CM 117E                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2346     | Name:Xian 1980 / Gauss-Kruger CM 123E                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2347     | Name:Xian 1980 / Gauss-Kruger CM 129E                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2348     | Name:Xian 1980 / Gauss-Kruger CM 135E                                    | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2349     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 25                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2350     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 26                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2351     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 27                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2352     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 28                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2353     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 29                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2354     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 30                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2355     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 31                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2356     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 32                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2357     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 33                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2358     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 34                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2359     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 35                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2360     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 36                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2361     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 37                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2362     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 38                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2363     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 39                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2364     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 40                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2365     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 41                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2366     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 42                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2367     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 43                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
Code :2368     | Name:Xian 1980 / 3-degree Gauss-Kruger zone 44                           | Error using ==> convertCoordinates at 167 No transformation methods available ...
