DEPRECATION_ID,DEPRECATION_DATE,CHANGE_ID,OBJECT_TABLE_NAME,OBJECT_CODE,REPLACED_BY,DEPRECATION_REASON
362,6/22/2002,2002.36,Coordinate Reference System,28478,2508,Change of CRS name to indicate longitude of origin.
363,6/22/2002,2002.36,Coordinate Reference System,28479,2509,Change of CRS name to indicate longitude of origin.
364,6/22/2002,2002.36,Coordinate Reference System,28480,2510,Change of CRS name to indicate longitude of origin.
365,6/22/2002,2002.36,Coordinate Reference System,28481,2511,Change of CRS name to indicate longitude of origin.
366,6/22/2002,2002.36,Coordinate Reference System,28482,2512,Change of CRS name to indicate longitude of origin.
367,6/22/2002,2002.36,Coordinate Reference System,28483,2513,Change of CRS name to indicate longitude of origin.
368,6/22/2002,2002.36,Coordinate Reference System,28484,2514,Change of CRS name to indicate longitude of origin.
369,6/22/2002,2002.36,Coordinate Reference System,28485,2515,Change of CRS name to indicate longitude of origin.
370,6/22/2002,2002.36,Coordinate Reference System,28486,2516,Change of CRS name to indicate longitude of origin.
371,6/22/2002,2002.36,Coordinate Reference System,28487,2517,Change of CRS name to indicate longitude of origin.
372,6/22/2002,2002.36,Coordinate Reference System,28488,2518,Change of CRS name to indicate longitude of origin.
373,6/22/2002,2002.36,Coordinate Reference System,28489,2519,Change of CRS name to indicate longitude of origin.
374,6/22/2002,2002.36,Coordinate Reference System,28490,2520,Change of CRS name to indicate longitude of origin.
375,6/22/2002,2002.36,Coordinate Reference System,28491,2521,Change of CRS name to indicate longitude of origin.
376,6/22/2002,2002.36,Coordinate Reference System,28492,2522,Change of CRS name to indicate longitude of origin.
377,6/22/2002,2002.32,Coordinate_Operation,1316,1796,Change of source CRS name.
378,6/22/2002,2002.4,Coordinate_Operation,1335,1827,Incorrect unit for latitude offset.
379,6/22/2002,2002.37,Coordinate_Operation,1273,1829,Published with incorrect sign of transformation parameter values for direction of transformation.
380,6/22/2002,2002.37,Coordinate_Operation,1677,1830,Error in in sign of dX relative to source transformation 1273. Tfm 1273 from which this tfm taken was published with incorrect sign of transformation parameter values (other than dX) for direction of transformation.
381,6/22/2002,2002.151,Datum,6294,6613,Change of spelling of name.
382,6/22/2002,2002.151,Coordinate Reference System,4294,4613,Change of spelling of name.
383,6/22/2002,2002.151,Coordinate_Operation,1286,1834,Change of spelling of name of source CRS.
384,6/22/2002,2002.151,Datum,6125,6613,Not a self-standing datum but an extension of the Segara datum.
385,6/22/2002,2002.151,Coordinate Reference System,4125,4613,Samboja is not a separate geogCRS but an extension of the Segara CRS.
386,6/22/2002,2002.151,Coordinate_Operation,1282,1838,Change of name of source CRS
387,6/22/2002,2002.151,Coordinate Reference System,2550,2933,Change name of base geogCRS.
388,7/13/2002,2002.25,Datum,6185,6615,Information from Portugal suggests EuroGeographics information is incomplete.
389,7/13/2002,2002.25,Datum,6185,6616,Information from Portugal suggests EuroGeographics information is incomplete.
390,7/13/2002,2002.25,Coordinate Reference System,4185,4615,Information from Portugal suggests EuroGeographics information is incomplete.
391,7/13/2002,2002.25,Coordinate Reference System,4185,4616,Information from Portugal suggests EuroGeographics information is incomplete.
392,7/13/2002,2002.25,Coordinate Reference System,2191,2942,Information from Portugal suggests EuroGeographics information is incomplete.
393,7/13/2002,2002.25,Coordinate Reference System,2191,2943,Information from Portugal suggests EuroGeographics information is incomplete.
394,7/13/2002,2002.41,Coordinate_Operation,1473,1842,Change of Source CRS name
395,7/13/2002,2002.41,Coordinate_Operation,1472,1841,Change in Target CRS name.
396,7/13/2002,2002.41,Coordinate_Operation,1599,1846,Change in Target CRS name.
397,7/13/2002,2002.41,Coordinate_Operation,1574,1844,Change in Target CRS name.
398,7/13/2002,2002.41,Coordinate_Operation,1600,1847,Change in Target CRS name.
399,7/13/2002,2002.41,Coordinate_Operation,8584,8635,Change in Target CRS name.
400,7/13/2002,2002.41,Coordinate_Operation,1576,1845,Change in Target CRS name.
401,7/13/2002,2002.41,Coordinate_Operation,1572,1843,Change in Target CRS name.
402,7/13/2002,2002.41,Coordinate_Operation,1601,1848,Change in Target CRS name.
403,7/13/2002,2002.41,Coordinate_Operation,1752,1849,Change in Target CRS name.
404,7/13/2002,2002.41,Coordinate Reference System,4140,4617,Change of CRS name to accord with revised Geomatics Canada practice.
405,7/13/2002,2002.41,Coordinate Reference System,2147,2952,Change of base geogCRS name to accord with revised Geomatics Canada practice.
406,7/13/2002,2002.41,Coordinate Reference System,2140,2945,Change of base geogCRS name to accord with revised Geomatics Canada practice.
407,7/13/2002,2002.41,Coordinate Reference System,2141,2946,Change of base geogCRS name to accord with revised Geomatics Canada practice.
408,7/13/2002,2002.41,Coordinate Reference System,2142,2947,Change of base geogCRS name to accord with revised Geomatics Canada practice.
409,7/13/2002,2002.41,Coordinate Reference System,2143,2948,Change of base geogCRS name to accord with revised Geomatics Canada practice.
410,7/13/2002,2002.41,Coordinate Reference System,2144,2949,Change of base geogCRS name to accord with revised Geomatics Canada practice.
411,7/13/2002,2002.41,Coordinate Reference System,2145,2950,Change of base geogCRS name to accord with revised Geomatics Canada practice.
412,7/13/2002,2002.41,Coordinate Reference System,2146,2951,Change of base geogCRS name to accord with revised Geomatics Canada practice.
413,7/13/2002,2002.41,Coordinate Reference System,2036,2953,Change of base geogCRS name to accord with revised Geomatics Canada practice.
414,7/13/2002,2002.41,Coordinate Reference System,2292,2954,Change of base geogCRS name to accord with revised Geomatics Canada practice.
415,7/13/2002,2002.41,Coordinate Reference System,2139,2944,Change of base geogCRS name to accord with revised Geomatics Canada practice.
416,7/13/2002,2002.41,Coordinate Reference System,2153,2955,Change of base geogCRS name to accord with revised Geomatics Canada practice.
417,7/13/2002,2002.41,Coordinate Reference System,2152,2956,Change of base geogCRS name to accord with revised Geomatics Canada practice.
418,7/13/2002,2002.41,Coordinate Reference System,2151,2957,Change of base geogCRS name to accord with revised Geomatics Canada practice.
419,7/13/2002,2002.41,Coordinate Reference System,2150,2958,Change of base geogCRS name to accord with revised Geomatics Canada practice.
420,7/13/2002,2002.41,Coordinate Reference System,2149,2959,Change of base geogCRS name to accord with revised Geomatics Canada practice.
421,7/13/2002,2002.41,Coordinate Reference System,2037,2960,Change of base geogCRS name to accord with revised Geomatics Canada practice.
422,7/13/2002,2002.41,Coordinate Reference System,2038,2961,Change of base geogCRS name to accord with revised Geomatics Canada practice.
423,7/13/2002,2002.41,Coordinate Reference System,2148,2962,Change of base geogCRS name to accord with revised Geomatics Canada practice.
424,2/12/2002,2002.01,Coordinate Reference System,4234,4197,Dependent datum 6228 deprecated due to ellipsoid error.
425,2/12/2002,2002.01,Coordinate Reference System,23433,2312,Base geogCRS 4234 deprecated due to ellipsoid error.
426,7/13/2002,2002.41,Area,1336,2784,Expansion of area of use.
427,9/13/2002,2002.5,Datum,6291,6618,Correction of ellipsoid 1/f to 2 decimal places exactly.
428,9/13/2002,2002.5,Coordinate Reference System,4291,4618,Deprecation of geodetic datum following correction of ellipsoid 1/f to 2 decimal places exactly.
429,9/13/2002,2002.5,Coordinate Reference System,29100,29101,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
430,9/13/2002,2002.5,Coordinate Reference System,29177,29187,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
432,9/13/2002,2002.5,Coordinate Reference System,29118,29168,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
433,9/13/2002,2002.5,Coordinate Reference System,29185,29195,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
434,9/13/2002,2002.5,Coordinate Reference System,29184,29194,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
435,9/13/2002,2002.5,Coordinate Reference System,29183,29193,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
436,9/13/2002,2002.5,Coordinate Reference System,29182,29192,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
437,9/13/2002,2002.5,Coordinate Reference System,29181,29191,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
438,9/13/2002,2002.5,Coordinate Reference System,29180,29190,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
439,9/13/2002,2002.5,Coordinate Reference System,29179,29189,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
440,9/13/2002,2002.5,Coordinate Reference System,29178,29188,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
441,9/13/2002,2002.5,Coordinate Reference System,29122,29172,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
442,9/13/2002,2002.5,Coordinate Reference System,29121,29171,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
443,9/13/2002,2002.5,Coordinate Reference System,29120,29170,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
444,9/13/2002,2002.5,Coordinate Reference System,29119,29169,Deprecation of base geogCRS following correction of ellipsoid 1/f to 2 decimal places exactly.
445,9/13/2002,2002.5,Coordinate_Operation,1212,1864,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
446,9/13/2002,2002.5,Coordinate_Operation,1213,1865,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
447,9/13/2002,2002.5,Coordinate_Operation,1214,1866,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
448,9/13/2002,2002.5,Coordinate_Operation,1215,1867,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
449,9/13/2002,2002.5,Coordinate_Operation,1216,1868,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
450,9/13/2002,2002.5,Coordinate_Operation,1217,1869,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
451,9/13/2002,2002.5,Coordinate_Operation,1218,1870,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
452,9/13/2002,2002.5,Coordinate_Operation,1219,1871,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
453,9/13/2002,2002.5,Coordinate_Operation,1220,1872,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
454,9/13/2002,2002.5,Coordinate_Operation,1221,1873,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
455,9/13/2002,2002.5,Coordinate_Operation,1222,1874,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
456,9/13/2002,2002.5,Coordinate_Operation,1223,1875,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
457,9/13/2002,2002.5,Coordinate_Operation,1224,1876,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
458,9/13/2002,2002.5,Coordinate_Operation,1548,1877,Deprecation of source CRS following correction of ellipsoid 1/f to 2 decimal places exactly.
459,9/19/2002,2002.64,Area,1704,2787,Amendments to map projection.
460,9/19/2002,2002.64,Area,1705,2788,Amendments to map projection.
461,9/19/2002,2002.64,Coordinate_Operation,18133,18134,Error in scale factor value.
462,9/19/2002,2002.64,Coordinate Reference System,26193,26194,Projection on which this CRS is dependent deprecated due to error in scale factor.
464,9/19/2002,2002.48,Coordinate_Operation,1787,1895,Error in signs of rotations.
465,9/19/2002,2002.48,Coordinate_Operation,1788,1896,Error in signs of rotations.
466,10/13/2002,2002.77,Coordinate_Operation,15326,15372,Error in false northing parameter value.
467,10/13/2002,2002.77,Coordinate_Operation,15327,15373,Error in false northing parameter value.
468,10/13/2002,2002.77,Coordinate Reference System,2245,2966,Constituent projection deprecated.
469,10/13/2002,2002.77,Coordinate Reference System,2244,2965,Constituent projection deprecated.
470,10/13/2002,2002.77,Coordinate Reference System,2889,2967,Constituent projection deprecated.
471,10/13/2002,2002.77,Coordinate Reference System,2890,2968,Constituent projection deprecated.
472,11/18/2002,2002.73,Coordinate_Operation,1834,1897,Incorrect source CRS - linked to a deprecated record instead of its replacement.
473,11/18/2002,2002.73,Coordinate_Operation,1835,1898,Incorrect source CRS - linked to a deprecated record instead of its replacement.
474,11/18/2002,2002.73,Coordinate_Operation,1836,1899,Incorrect source CRS - linked to a deprecated record instead of its replacement.
475,11/18/2002,2002.83,Coordinate_Operation,1308,1900,Incorrect source CRS.
476,11/18/2002,2002.83,Coordinate_Operation,1515,1901,Incorrect source CRS.
477,12/7/2002,2002.89,Coordinate Reference System,4327,4329,Change of CRS name
478,11/29/2002,2002.87,Datum,6235,6623,Incorrect name
479,11/29/2002,2002.87,Coordinate Reference System,4235,4623,Incorrect name.
480,12/21/2002,2002.75,Coordinate_Operation Method,9625,9645,Change to formula to accommodate scaling parameters.
481,12/21/2002,2002.75,Coordinate_Operation Method,9626,9646,Change to formula to accommodate scaling parameters.
482,12/21/2002,2002.75,Coordinate_Operation Method,9627,9647,Change to formula to accommodate scaling parameters.
483,12/21/2002,2002.75,Coordinate_Operation Method,9628,9649,Change to formula to accommodate scaling parameter and other conditions for reversibility (see GN7 version 19).
484,12/21/2002,2002.75,Coordinate_Operation Method,9629,9650,Change to formula to accommodate scaling parameter and other conditions for reversibility (see GN7 version 19).
2,8/15/2001,2001.223,Coordinate_Operation,8563,1670,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
3,8/15/2001,2001.222,Coordinate_Operation,8457,1676,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
4,8/15/2001,2001.222,Coordinate_Operation,8236,1675,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
5,8/15/2001,2001.222,Coordinate_Operation,8183,1677,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
6,8/15/2001,2001.222,Coordinate_Operation,8195,1680,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
7,8/15/2001,2001.222,Coordinate_Operation,8199,1679,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
8,8/15/2001,2001.222,Coordinate_Operation,8234,1673,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
9,8/15/2001,2001.222,Coordinate_Operation,8567,1681,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
10,8/15/2001,2001.222,Coordinate_Operation,8572,1672,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
11,8/15/2001,2001.222,Coordinate_Operation,8573,1671,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
12,8/15/2001,2001.222,Coordinate_Operation,8580,1678,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
13,8/15/2001,2001.221,Coordinate_Operation,8396,1665,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
14,8/15/2001,2001.221,Coordinate_Operation,8400,1666,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
15,8/15/2001,2001.221,Coordinate_Operation,8576,1667,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
16,8/15/2001,2001.221,Coordinate_Operation,8577,1668,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
17,8/15/2001,2001.221,Coordinate_Operation,8194,1669,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
18,8/15/2001,2001.221,Coordinate_Operation,8190,1665,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
19,8/15/2001,2001.221,Coordinate_Operation,8192,15789,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
20,8/15/2001,2001.221,Coordinate_Operation,8398,8576,State transformation republished by federal authority with minor changes in parameter values. Application gives result differences which are sub-metre.
21,8/15/2001,2001.221,Coordinate_Operation,8408,8578,State grid absorbed into regional grid.
22,8/15/2001,2001.221,Coordinate_Operation,8453,15786,Replaced this two-step concat tfm which includes a step giving zero coordinate change with a single tfm. The AGD66 to GDA94 state tfm 1506 upon which this tfm is based has been absorbed into national tfm 1803 from which 15786 is copied.
23,8/15/2001,2001.221,Coordinate_Operation,8454,15786,Replaced this two-step concat tfm which includes a step giving zero coordinate change with a single tfm. The AGD66 to GDA94 state tfm 1507 upon which this tfm is based has been absorbed into national tfm 1803 from which 15786 is copied.
24,8/15/2001,2001.221,Coordinate_Operation,8560,8579,Withdrawn and replaced by info source because 8-bit binary grid file format inconsistent with NTv2 16-bit format.
25,8/15/2001,2001.221,Coordinate_Operation,8578,1665,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
26,8/15/2001,2001.221,Coordinate_Operation,8579,15785,Replaced this two-step concat tfm which includes a step giving zero coordinate change wyth a single tfm. The AGD66 to GDA94 state tfm 1593 upon which this tfm is based has been absorbed into national tfm 1804 from which 15785 is copied.
27,10/4/2001,2001.121,Coordinate_Operation,1510,1766,Information source has reduced precision with which it quotes parameter values for this tfm.
28,10/4/2001,2001.45,Coordinate_Operation,14100,15302,Error in parameter values for easting and northing at grid origin.
29,10/4/2001,2001.45,Coordinate_Operation,11631,15303,Error in parameter value for latitude of 2nd standard parallel.
30,8/28/2001,2001.37,Coordinate_Operation,1508,1753,Incorrect unit assigned to scale difference parameter value.
32,6/5/2001,2001.07,Ellipsoid,7035,7047,"Changed from general ""Sphere"" to specific ""GRS 1980 Authalic Sphere""."
33,6/25/2001,2001.19,Ellipsoid,7047,7048,Incorrect radius (semi-major and semi-minor axes).
34,6/21/2001,2001.07,Datum,6035,6047,"Name changed to reflect use of specific ""GRS 1980 Authalic Sphere"" rather than general ""Sphere""."
35,11/13/1997,1997.372,Datum,5107,5118,Replace this general name with specific.
39,8/28/2001,2001.32,Coordinate Reference System,2156,2195,ProjCRS 2156 invalid as linked to projection in wrong hemisphere and has wrong name.
40,8/28/2001,2001.32,Coordinate_Operation,15300,15301,Longitude of natural origin has incorrect value (wrong hemisphere).
41,8/28/2001,2001.3,Coordinate Reference System,2291,2292,Base geogCRS code is in error.
42,6/5/2001,2001.07,Coordinate Reference System,4035,4047,"Changed from general ""Sphere"" to specific ""GRS 1980 Authalic Sphere""."
43,8/28/2001,2001.47,Datum,6226,6142,Does not exist except as an alias of 6142 and 6143.
44,6/5/2001,2001.11,Coordinate Reference System,4226,4142,Does not exist except as an alias of 4142 and 4143.
45,6/5/2001,2001.181,Coordinate Reference System,31461,,ProjCRS zone not used.
46,6/5/2001,2001.181,Coordinate Reference System,31462,31466,ProjCRS related to inappropriate coordinate system resulting in incorrect axes and name.
47,6/5/2001,2001.181,Coordinate Reference System,31463,31467,ProjCRS related to inappropriate coordinate system resulting in incorrect axes and name.
48,6/5/2001,2001.181,Coordinate Reference System,31464,31468,ProjCRS related to inappropriate coordinate system resulting in incorrect axes and name.
49,6/5/2001,2001.181,Coordinate Reference System,31465,31469,ProjCRS related to inappropriate coordinate system resulting in incorrect axes and name.
50,6/5/2001,2001.18,Coordinate Reference System,31265,31275,ProjCRS related to inappropriate projection (coordinate operation) and CS resulting in incorrect scale factor and axes order and abbreviation.
51,6/5/2001,2001.18,Coordinate Reference System,31266,31276,ProjCRS related to inappropriate projection (coordinate operation) and CS resulting in incorrect scale factor and axes order and abbreviation.
52,8/15/2001,2001.227,Coordinate_Operation,8564,1691,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
53,8/15/2001,2001.227,Coordinate_Operation,8404,1692,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
54,8/15/2001,2001.227,Coordinate_Operation,8565,1692,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
55,8/15/2001,2001.227,Coordinate_Operation,8243,1693,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
56,8/15/2001,2001.227,Coordinate_Operation,8245,1693,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
57,8/15/2001,2001.227,Coordinate_Operation,8574,1694,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
58,8/15/2001,2001.227,Coordinate_Operation,8575,1695,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
59,8/15/2001,2001.227,Coordinate_Operation,8566,1696,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
60,8/15/2001,2001.227,Coordinate_Operation,8421,1697,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
61,8/15/2001,2001.227,Coordinate_Operation,8388,1698,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
62,8/15/2001,2001.227,Coordinate_Operation,8390,1699,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
63,8/15/2001,2001.227,Coordinate_Operation,8392,1700,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
64,8/15/2001,2001.227,Coordinate_Operation,8422,1702,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
65,8/15/2001,2001.226,Coordinate_Operation,8215,1683,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
66,8/15/2001,2001.226,Coordinate_Operation,8217,1684,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
67,8/15/2001,2001.226,Coordinate_Operation,8219,1685,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
68,8/15/2001,2001.226,Coordinate_Operation,8221,1686,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
69,8/15/2001,2001.226,Coordinate_Operation,8223,1687,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
70,8/15/2001,2001.225,Coordinate_Operation,8530,1682,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
71,6/5/2001,2001.18,Coordinate Reference System,31267,31277,ProjCRS related to inappropriate projection (coordinate operation) and CS resulting in incorrect scale factor and axes order and abbreviation.
72,6/5/2001,2001.18,Coordinate Reference System,31268,31278,ProjCRS related to inappropriate projection (coordinate operation) and CS resulting in incorrect scale factor and axes order and abbreviation.
73,8/28/2001,2001.31,Coordinate Reference System,31278,31279,ProjCRS related to incorrect projection.
74,6/5/2001,2001.182,Coordinate Reference System,31291,31281,ProjCRS related to inappropriate coordinate system resulting in incorrect axes.
75,6/5/2001,2001.182,Coordinate Reference System,31292,31282,ProjCRS related to inappropriate coordinate system resulting in incorrect axes.
76,6/5/2001,2001.182,Coordinate Reference System,31293,31283,ProjCRS related to inappropriate coordinate system resulting in incorrect axes.
77,6/5/2001,2001.182,Coordinate Reference System,31294,31284,ProjCRS related to inappropriate coordinate system resulting in incorrect axes.
78,6/5/2001,2001.182,Coordinate Reference System,31295,31285,ProjCRS related to inappropriate coordinate system resulting in incorrect axes.
79,6/5/2001,2001.182,Coordinate Reference System,31296,31286,ProjCRS related to inappropriate coordinate system resulting in incorrect axes.
80,6/5/2001,2001.182,Coordinate Reference System,31297,31287,ProjCRS related to inappropriate coordinate system resulting in incorrect axes.
81,6/5/2001,2001.183,Coordinate_Operation,1471,1618,Error in signs of all transformation parameter values and for scale factor also incorrect units.
82,8/15/2001,2001.122,Coordinate_Operation,1310,1674,Change of source CRS.
83,8/28/2001,2001.4,Coordinate_Operation,8497,,Invalid concatenation: area of use of steps 1 and 2 do not overlap.
84,10/4/2001,2001.39,Coordinate_Operation,1258,1755,Change to tfm name.
85,10/4/2001,2001.39,Coordinate_Operation,1259,1756,Correction to name.
86,10/4/2001,2001.39,Coordinate_Operation,1261,1757,Correction to name.
87,10/4/2001,2001.39,Coordinate_Operation,1263,1758,Correction to name.
88,10/4/2001,2001.39,Coordinate_Operation,1268,1759,Change of tfm name.
89,10/4/2001,2001.39,Coordinate_Operation,1269,1760,Correction to name.
90,10/4/2001,2001.39,Coordinate_Operation,1270,1761,Correction to name.
91,10/4/2001,2001.39,Coordinate_Operation,1466,1762,Correction to name.
92,10/4/2001,2001.39,Coordinate_Operation,1467,1763,Correction to name.
93,10/4/2001,2001.39,Coordinate_Operation,1468,1764,Correction to name.
94,10/4/2001,2001.39,Coordinate_Operation,1519,1765,Change to tfm name.
95,8/28/2001,2001.38,Coordinate_Operation,1534,1754,Incorrect unit assigned to scale difference parameter value.
96,8/28/2001,2001.35,Coordinate_Operation,1602,1752,Incorrect source geogCRS code assigned.
97,8/28/2001,2001.34,Coordinate_Operation,1571,1751,Incorrect source and target geogCRS codes assigned.
98,8/28/2001,2001.23,Coordinate_Operation,1567,1701,Incorrect parameter value for z-axis rotation.
99,8/15/2001,2001.228,Coordinate_Operation,8386,8582,Changed second step from zero to HARN.
100,8/15/2001,2001.228,Coordinate_Operation,8402,8583,Changed second step from zero to HARN.
101,8/15/2001,2001.227,Coordinate_Operation,8418,1688,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
102,8/15/2001,2001.227,Coordinate_Operation,8419,1689,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
103,8/15/2001,2001.227,Coordinate_Operation,8406,1690,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
104,8/15/2001,2001.227,Coordinate_Operation,8394,1691,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
105,11/6/2001,2001.48,Coordinate_Operation,19908,19972,Change name.
106,8/28/2001,2001.48,Coordinate Reference System,29900,29902,Change name.
107,6/5/2001,2001.181,Area,1628,,Invalid area - country does not extend into this longitude range..
108,8/15/2001,2001.227,Coordinate_Operation,8420,1703,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
109,8/28/2001,2001.32,Coordinate Reference System,2155,2194,Dependent upon deprecated coordinate operation 15300.
112,8/15/2001,2001.221,Coordinate_Operation,8190,15788,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
117,11/13/1997,1997.372,Datum,5107,5120,Replace this general name with specific.
135,8/15/2001,2001.221,Coordinate_Operation,8190,1667,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
142,8/15/2001,2001.221,Coordinate_Operation,8578,15786,Replaced this two-step concat tfm which includes a step giving zero coordinate change with a single tfm. The AGD66 to GDA94 state tfm 1596 upon which this tfm is based has been absorbed into national tfm 1803 from which 15786 is copied.
160,8/28/2001,2001.47,Datum,6226,6143,Does not exist except as an alias of 6142 and 6143.
161,6/5/2001,2001.11,Coordinate Reference System,4226,4143,Does not exist except as an alias of 4142 and 4143.
229,8/15/2001,2001.221,Coordinate_Operation,8190,1668,Replaced this two-step concatenated tfm which includes a step giving zero coordinate change with a single tfm.
233,11/13/1997,1997.372,Datum,5107,5119,Replace this general name with specific.
237,11/6/2001,2001.53,Datum,6172,6190,Original name POSGAR is ambiguous given 1994 and 1998 adjustments.
240,11/6/2001,2001.53,Coordinate Reference System,4172,4190,Original name POSGAR is ambiguous given 1994 and 1998 adjustments.
242,11/6/2001,2001.53,Coordinate_Operation,1598,1773,Dependent upon deprecated source CRS 4172.
244,11/6/2001,2001.54,Coordinate Reference System,27581,27571,Changed projCRS name.
245,11/6/2001,2001.54,Coordinate Reference System,27582,27572,Changed projCRS name.
246,11/6/2001,2001.54,Coordinate Reference System,27583,27573,Changed projCRS name.
247,11/6/2001,2001.54,Coordinate Reference System,27584,27574,Changed projCRS name.
248,11/6/2001,2001.54,Coordinate Reference System,27591,27561,Changed projCRS name.
249,11/6/2001,2001.54,Coordinate Reference System,27592,27562,Changed projCRS name.
250,11/6/2001,2001.54,Coordinate Reference System,27593,27563,Changed projCRS name.
251,11/6/2001,2001.54,Coordinate Reference System,27594,27564,Changed projCRS name.
260,11/6/2001,2001.54,Coordinate Reference System,7401,7411,Dependent projCRS name changed.
261,11/6/2001,2001.54,Coordinate Reference System,7402,7412,Dependent projCRS name changed.
262,11/6/2001,2001.54,Coordinate Reference System,7403,7413,Dependent projCRS name changed.
